x,y,T
0.906581,0.910173,351.499
0.906781,0.910361,351.499
0.906981,0.910549,351.499
0.907181,0.910736,351.499
0.907381,0.910924,351.499
0.907582,0.911112,351.498
0.907782,0.9113,351.498
0.907982,0.911488,351.498
0.908182,0.911676,351.498
0.908382,0.911864,351.498
0.908582,0.912052,351.497
0.908782,0.91224,351.497
0.908982,0.912428,351.497
0.909182,0.912616,351.497
0.909382,0.912804,351.497
0.909582,0.912992,351.496
0.909782,0.91318,351.496
0.909982,0.913369,351.496
0.910182,0.913557,351.496
0.910382,0.913745,351.495
0.910582,0.913934,351.495
0.910782,0.914122,351.495
0.910982,0.914311,351.495
0.911182,0.914499,351.495
0.911382,0.914688,351.494
0.911582,0.914876,351.494
0.911782,0.915065,351.494
0.911982,0.915253,351.494
0.912182,0.915442,351.494
0.912382,0.91563,351.493
0.912583,0.915819,351.493
0.912783,0.916008,351.493
0.912983,0.916197,351.493
0.913183,0.916385,351.493
0.913383,0.916574,351.492
0.913583,0.916763,351.492
0.913783,0.916952,351.492
0.913983,0.917141,351.492
0.914183,0.917329,351.492
0.914383,0.917518,351.491
0.914583,0.917708,351.491
0.914783,0.917897,351.491
0.914983,0.918086,351.491
0.915183,0.918275,351.491
0.915383,0.918464,351.49
0.915583,0.918653,351.49
0.915783,0.918842,351.49
0.915983,0.919031,351.49
0.916183,0.919221,351.49
0.916383,0.91941,351.489
0.916583,0.919599,351.489
0.916783,0.919788,351.489
0.916983,0.919978,351.489
0.917183,0.920167,351.489
0.917383,0.920357,351.489
0.917584,0.920546,351.488
0.917784,0.920735,351.488
0.917984,0.920925,351.488
0.918184,0.921114,351.488
0.918384,0.921304,351.488
0.918584,0.921493,351.487
0.918784,0.921683,351.487
0.918984,0.921873,351.487
0.919184,0.922063,351.487
0.919384,0.922252,351.487
0.919584,0.922442,351.486
0.919784,0.922632,351.486
0.919984,0.922822,351.486
0.920184,0.923011,351.486
0.920384,0.923201,351.486
0.920584,0.923391,351.485
0.920784,0.923581,351.485
0.920984,0.923771,351.485
0.921184,0.923961,351.485
0.921384,0.924151,351.485
0.921584,0.924341,351.484
0.921784,0.924531,351.484
0.921984,0.924721,351.484
0.922184,0.924911,351.484
0.922385,0.925101,351.484
0.922584,0.925291,351.484
0.922785,0.925481,351.483
0.922985,0.925672,351.483
0.923185,0.925862,351.483
0.923385,0.926052,351.483
0.923585,0.926242,351.483
0.923785,0.926433,351.482
0.923985,0.926623,351.482
0.924185,0.926813,351.482
0.924385,0.927004,351.482
0.924585,0.927194,351.482
0.924785,0.927385,351.481
0.924985,0.927575,351.481
0.925185,0.927766,351.481
0.925385,0.927956,351.481
0.925585,0.928147,351.481
0.925785,0.928337,351.481
0.925985,0.928528,351.48
0.926185,0.928719,351.48
0.926385,0.928909,351.48
0.926585,0.9291,351.48
0.926785,0.929291,351.48
0.926985,0.929481,351.479
0.927185,0.929672,351.479
0.927386,0.929863,351.479
0.927585,0.930054,351.479
0.927786,0.930245,351.479
0.927986,0.930435,351.478
0.928186,0.930626,351.478
0.928386,0.930817,351.478
0.928586,0.931008,351.478
0.928786,0.931199,351.478
0.928986,0.93139,351.478
0.929186,0.931581,351.477
0.929386,0.931772,351.477
0.929586,0.931963,351.477
0.929786,0.932154,351.477
0.929986,0.932346,351.477
0.930186,0.932537,351.476
0.930386,0.932728,351.476
0.930586,0.932919,351.476
0.930786,0.93311,351.476
0.930986,0.933301,351.476
0.931186,0.933493,351.476
0.931386,0.933684,351.475
0.931586,0.933875,351.475
0.931786,0.934066,351.475
0.931986,0.934258,351.475
0.932186,0.934449,351.475
0.932387,0.934641,351.475
0.932586,0.934832,351.474
0.932787,0.935023,351.474
0.932987,0.935215,351.474
0.933187,0.935406,351.474
0.933387,0.935598,351.474
0.933587,0.93579,351.473
0.933787,0.935981,351.473
0.933987,0.936173,351.473
0.934187,0.936364,351.473
0.934387,0.936556,351.473
0.934587,0.936747,351.473
0.934787,0.936939,351.472
0.934987,0.937131,351.472
0.935187,0.937322,351.472
0.935387,0.937514,351.472
0.935587,0.937706,351.472
0.935787,0.937898,351.471
0.935987,0.93809,351.471
0.936187,0.938281,351.471
0.936387,0.938473,351.471
0.936587,0.938665,351.471
0.936787,0.938857,351.471
0.936987,0.939049,351.47
0.937187,0.939241,351.47
0.937388,0.939433,351.47
0.937587,0.939625,351.47
0.937788,0.939817,351.47
0.937988,0.940009,351.47
0.938188,0.940201,351.469
0.938388,0.940393,351.469
0.938588,0.940585,351.469
0.938788,0.940777,351.469
0.938988,0.940969,351.469
0.939188,0.941161,351.469
0.939388,0.941353,351.468
0.939588,0.941545,351.468
0.939788,0.941738,351.468
0.939988,0.94193,351.468
0.940188,0.942122,351.468
0.940388,0.942314,351.467
0.940588,0.942506,351.467
0.940788,0.942699,351.467
0.940988,0.942891,351.467
0.941188,0.943083,351.467
0.941388,0.943276,351.467
0.941588,0.943468,351.466
0.941788,0.94366,351.466
0.941988,0.943853,351.466
0.942188,0.944045,351.466
0.942388,0.944238,351.466
0.942589,0.94443,351.466
0.942789,0.944623,351.465
0.942989,0.944815,351.465
0.943189,0.945008,351.465
0.943389,0.9452,351.465
0.943589,0.945393,351.465
0.943789,0.945585,351.465
0.943989,0.945778,351.464
0.944189,0.94597,351.464
0.944389,0.946163,351.464
0.944589,0.946356,351.464
0.944789,0.946548,351.464
0.944989,0.946741,351.464
0.945189,0.946934,351.463
0.945389,0.947126,351.463
0.945589,0.947319,351.463
0.945789,0.947512,351.463
0.945989,0.947704,351.463
0.946189,0.947897,351.462
0.946389,0.94809,351.462
0.946589,0.948283,351.462
0.946789,0.948476,351.462
0.946989,0.948668,351.462
0.947189,0.948861,351.462
0.947389,0.949054,351.461
0.94759,0.949247,351.461
0.94779,0.94944,351.461
0.94799,0.949633,351.461
0.94819,0.949826,351.461
0.94839,0.950019,351.461
0.94859,0.950212,351.46
0.94879,0.950405,351.46
0.94899,0.950598,351.46
0.94919,0.950791,351.46
0.94939,0.950984,351.46
0.94959,0.951177,351.46
0.94979,0.95137,351.459
0.94999,0.951563,351.459
0.95019,0.951756,351.459
0.95039,0.951949,351.459
0.95059,0.952142,351.459
0.95079,0.952335,351.459
0.95099,0.952528,351.458
0.95119,0.952721,351.458
0.95139,0.952914,351.458
0.95159,0.953108,351.458
0.95179,0.953301,351.458
0.95199,0.953494,351.458
0.95219,0.953687,351.457
0.95239,0.95388,351.457
0.952591,0.954074,351.457
0.952791,0.954267,351.457
0.952991,0.95446,351.457
0.953191,0.954653,351.457
0.953391,0.954847,351.456
0.953591,0.95504,351.456
0.953791,0.955233,351.456
0.953991,0.955427,351.456
0.954191,0.95562,351.456
0.954391,0.955813,351.456
0.954591,0.956007,351.455
0.954791,0.9562,351.455
0.954991,0.956393,351.455
0.955191,0.956587,351.455
0.955391,0.95678,351.455
0.955591,0.956974,351.455
0.955791,0.957167,351.454
0.955991,0.957361,351.454
0.956191,0.957554,351.454
0.956391,0.957748,351.454
0.956591,0.957941,351.454
0.956791,0.958134,351.454
0.956991,0.958328,351.453
0.957191,0.958521,351.453
0.957392,0.958715,351.453
0.957591,0.958908,351.453
0.957792,0.959102,351.453
0.957992,0.959296,351.453
0.958192,0.959489,351.453
0.958392,0.959683,351.452
0.958592,0.959876,351.452
0.958792,0.96007,351.452
0.958992,0.960263,351.452
0.959192,0.960457,351.452
0.959392,0.960651,351.452
0.959592,0.960844,351.451
0.959792,0.961038,351.451
0.959992,0.961232,351.451
0.960192,0.961425,351.451
0.960392,0.961619,351.451
0.960592,0.961813,351.451
0.960792,0.962006,351.45
0.960992,0.9622,351.45
0.961192,0.962394,351.45
0.961392,0.962587,351.45
0.961592,0.962781,351.45
0.961792,0.962975,351.45
0.961992,0.963169,351.449
0.962192,0.963363,351.449
0.962393,0.963556,351.449
0.962592,0.96375,351.449
0.962793,0.963944,351.449
0.962993,0.964137,351.449
0.963193,0.964331,351.448
0.963393,0.964525,351.448
0.963593,0.964719,351.448
0.963793,0.964913,351.448
0.963993,0.965107,351.448
0.964193,0.9653,351.448
0.964393,0.965494,351.447
0.964593,0.965688,351.447
0.964793,0.965882,351.447
0.964993,0.966076,351.447
0.965193,0.96627,351.447
0.965393,0.966464,351.447
0.965593,0.966657,351.446
0.965793,0.966851,351.446
0.965993,0.967045,351.446
0.966193,0.967239,351.446
0.966393,0.967433,351.446
0.966593,0.967627,351.446
0.966793,0.967821,351.445
0.966993,0.968015,351.445
0.967193,0.968208,351.445
0.967394,0.968403,351.445
0.967593,0.968596,351.445
0.967794,0.96879,351.445
0.967994,0.968984,351.445
0.968194,0.969178,351.444
0.968394,0.969372,351.444
0.968594,0.969566,351.444
0.968794,0.96976,351.444
0.968994,0.969954,351.444
0.969194,0.970148,351.444
0.969394,0.970342,351.443
0.969594,0.970536,351.443
0.969794,0.97073,351.443
0.969994,0.970924,351.443
0.970194,0.971118,351.443
0.970394,0.971312,351.443
0.970594,0.971506,351.442
0.970794,0.9717,351.442
0.970994,0.971894,351.442
0.971194,0.972088,351.442
0.971394,0.972282,351.442
0.971594,0.972476,351.442
0.971794,0.97267,351.441
0.971994,0.972864,351.441
0.972194,0.973058,351.441
0.972395,0.973252,351.441
0.972594,0.973446,351.441
0.972795,0.97364,351.441
0.972995,0.973834,351.44
0.973195,0.974028,351.44
0.973395,0.974222,351.44
0.973595,0.974416,351.44
0.973795,0.97461,351.44
0.973995,0.974804,351.44
0.974195,0.974998,351.439
0.974395,0.975192,351.439
0.974595,0.975386,351.439
0.974795,0.97558,351.439
0.974995,0.975774,351.439
0.975195,0.975968,351.439
0.975395,0.976162,351.439
0.975595,0.976357,351.438
0.975795,0.976551,351.438
0.975995,0.976745,351.438
0.976195,0.976939,351.438
0.976395,0.977133,351.438
0.976595,0.977327,351.438
0.976795,0.977521,351.437
0.976995,0.977715,351.437
0.977195,0.977909,351.437
0.977395,0.978103,351.437
0.977596,0.978297,351.437
0.977796,0.978491,351.437
0.977996,0.978685,351.436
0.978196,0.978879,351.436
0.978396,0.979073,351.436
0.978596,0.979267,351.436
0.978796,0.979461,351.436
0.978996,0.979655,351.436
0.979196,0.979849,351.435
0.979396,0.980043,351.435
0.979596,0.980237,351.435
0.979796,0.980432,351.435
0.979996,0.980626,351.435
0.980196,0.98082,351.435
0.980396,0.981014,351.434
0.980596,0.981208,351.434
0.980796,0.981402,351.434
0.980996,0.981596,351.434
0.981196,0.98179,351.434
0.981396,0.981984,351.434
0.981596,0.982178,351.433
0.981796,0.982372,351.433
0.981996,0.982566,351.433
0.982196,0.98276,351.433
0.982396,0.982954,351.433
0.982597,0.983148,351.433
0.982797,0.983342,351.432
0.982997,0.983536,351.432
0.983197,0.98373,351.432
0.983397,0.983924,351.432
0.983597,0.984118,351.432
0.983797,0.984312,351.432
0.983997,0.984506,351.431
0.984197,0.9847,351.431
0.984397,0.984894,351.431
0.984597,0.985088,351.431
0.984797,0.985282,351.431
0.984997,0.985476,351.431
0.985197,0.985669,351.43
0.985397,0.985864,351.43
0.985597,0.986057,351.43
0.985797,0.986251,351.43
0.985997,0.986445,351.43
0.986197,0.986639,351.43
0.986397,0.986833,351.429
0.986597,0.987027,351.429
0.986797,0.987221,351.429
0.986997,0.987415,351.429
0.987197,0.987609,351.429
0.987397,0.987803,351.429
0.987598,0.987997,351.428
0.987798,0.98819,351.428
0.987998,0.988384,351.428
0.988198,0.988578,351.428
0.988398,0.988772,351.428
0.988598,0.988966,351.428
0.988798,0.98916,351.428
0.988998,0.989353,351.427
0.989198,0.989547,351.427
0.989398,0.989741,351.427
0.989598,0.989935,351.427
0.989798,0.990129,351.427
0.989998,0.990323,351.427
0.990198,0.990516,351.426
0.990398,0.99071,351.426
0.990598,0.990904,351.426
0.990798,0.991098,351.426
0.990998,0.991291,351.426
0.991198,0.991485,351.426
0.991398,0.991679,351.425
0.991598,0.991873,351.425
0.991798,0.992066,351.425
0.991998,0.99226,351.425
0.992198,0.992454,351.425
0.992399,0.992648,351.424
0.992598,0.992841,351.424
0.992799,0.993035,351.424
0.992999,0.993228,351.424
0.993199,0.993422,351.424
0.993399,0.993616,351.424
0.993599,0.99381,351.423
0.993799,0.994003,351.423
0.993999,0.994197,351.423
0.994199,0.99439,351.423
0.994399,0.994584,351.423
0.994599,0.994778,351.423
0.994799,0.994971,351.422
0.994999,0.995165,351.422
0.995199,0.995358,351.422
0.995399,0.995552,351.422
0.995599,0.995745,351.422
0.995799,0.995939,351.422
0.995999,0.996132,351.421
0.996199,0.996326,351.421
0.996399,0.996519,351.421
0.996599,0.996713,351.421
0.996799,0.996906,351.421
0.996999,0.9971,351.421
0.997199,0.997293,351.42
0.9974,0.997487,351.42
0.997599,0.99768,351.42
0.9978,0.997873,351.42
0.998,0.998067,351.42
0.9982,0.99826,351.42
0.9984,0.998453,351.419
0.9986,0.998647,351.419
0.9988,0.99884,351.419
0.999,0.999034,351.419
0.9992,0.999227,351.419
0.9994,0.99942,351.419
0.9996,0.999614,351.418
0.9998,0.999807,351.418
1,1,351.418
